InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_GS2,,,4.0,56,,1.1,0.11,eastus2,"V1,V2"
Standard_GS2,,,4.0,56,,1.22,0.122,westus,"V1,V2"
Standard_GS2,,,4.0,56,,0.981,0.0981,westus2,"V1,V2"
Standard_GS3,,,8.0,112,,2.2,0.22,eastus2,"V1,V2"
Standard_GS3,,,8.0,112,,2.44,0.244,westus,"V1,V2"
Standard_GS3,,,8.0,112,,1.961,0.1961,westus2,"V1,V2"
Standard_GS4,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS4-4,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4-4,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4-4,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS4-8,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4-8,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4-8,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS5,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_GS5-16,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5-16,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5-16,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_GS5-8,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5-8,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5-8,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_H16,,,16.0,112,,1.807,0.1807,eastus,V1
Standard_H16,,,16.0,112,,1.808,0.1808,northcentralus,V1
Standard_H16,,,16.0,112,,1.749,0.1749,southcentralus,V1
Standard_H16,,,16.0,112,,1.941,0.1941,westus,V1
Standard_H16,,,16.0,112,,1.591,0.160214,westus2,V1
Standard_H16m,,,16.0,224,,2.422,0.2422,eastus,V1
Standard_H16m,,,16.0,224,,2.423,0.2423,northcentralus,V1
Standard_H16m,,,16.0,224,,2.343,0.2343,southcentralus,V1
Standard_H16m,,,16.0,224,,2.601,0.2601,westus,V1
Standard_H16m,,,16.0,224,,2.132,0.214692,westus2,V1
Standard_H16mr,,,16.0,224,,2.664,0.2664,eastus,V1
Standard_H16mr,,,16.0,224,,2.665,0.2665,northcentralus,V1
Standard_H16mr,,,16.0,224,,2.577,0.2577,southcentralus,V1
Standard_H16mr,,,16.0,224,,2.861,0.2861,westus,V1
Standard_H16mr,,,16.0,224,,2.345,0.236142,westus2,V1
Standard_H16mr_Promo,,,16.0,224,,0.533,,eastus,V1
Standard_H16mr_Promo,,,16.0,224,,0.533,,northcentralus,V1
Standard_H16mr_Promo,,,16.0,224,,0.515,,southcentralus,V1
Standard_H16mr_Promo,,,16.0,224,,0.572,,westus,V1
Standard_H16mr_Promo,,,16.0,224,,0.469,,westus2,V1
Standard_H16m_Promo,,,16.0,224,,0.484,,eastus,V1
Standard_H16m_Promo,,,16.0,224,,0.485,,northcentralus,V1
Standard_H16m_Promo,,,16.0,224,,0.469,,southcentralus,V1
Standard_H16m_Promo,,,16.0,224,,0.52,,westus,V1
Standard_H16m_Promo,,,16.0,224,,0.426,,westus2,V1
Standard_H16r,,,16.0,112,,1.988,0.1988,eastus,V1
Standard_H16r,,,16.0,112,,1.989,0.1989,northcentralus,V1
Standard_H16r,,,16.0,112,,1.924,0.1924,southcentralus,V1
Standard_H16r,,,16.0,112,,2.136,0.2136,westus,V1
Standard_H16r,,,16.0,112,,1.75,0.176225,westus2,V1
Standard_H16r_Promo,,,16.0,112,,0.398,,eastus,V1
Standard_H16r_Promo,,,16.0,112,,0.398,,northcentralus,V1
Standard_H16r_Promo,,,16.0,112,,0.385,,southcentralus,V1
Standard_H16r_Promo,,,16.0,112,,0.427,,westus,V1
Standard_H16r_Promo,,,16.0,112,,0.35,,westus2,V1
Standard_H16_Promo,,,16.0,112,,0.361,,eastus,V1
Standard_H16_Promo,,,16.0,112,,0.362,,northcentralus,V1
Standard_H16_Promo,,,16.0,112,,0.35,,southcentralus,V1
Standard_H16_Promo,,,16.0,112,,0.388,,westus,V1
Standard_H16_Promo,,,16.0,112,,0.318,,westus2,V1
Standard_H8,,,8.0,56,,0.904,0.0904,eastus,V1
Standard_H8,,,8.0,56,,0.904,0.0904,northcentralus,V1
Standard_H8,,,8.0,56,,0.875,0.0875,southcentralus,V1
Standard_H8,,,8.0,56,,0.971,0.0971,westus,V1
Standard_H8,,,8.0,56,,0.796,0.080157,westus2,V1
Standard_H8m,,,8.0,112,,1.211,0.1211,eastus,V1
Standard_H8m,,,8.0,112,,1.211,0.1211,northcentralus,V1
Standard_H8m,,,8.0,112,,1.172,0.1172,southcentralus,V1
Standard_H8m,,,8.0,112,,1.301,0.1301,westus,V1
Standard_H8m,,,8.0,112,,1.066,0.107346,westus2,V1
Standard_H8m_Promo,,,8.0,112,,0.242,,eastus,V1
Standard_H8m_Promo,,,8.0,112,,0.242,,northcentralus,V1
Standard_H8m_Promo,,,8.0,112,,0.234,,southcentralus,V1
Standard_H8m_Promo,,,8.0,112,,0.26,,westus,V1
Standard_H8m_Promo,,,8.0,112,,0.213,,westus2,V1
Standard_H8_Promo,,,8.0,56,,0.181,,eastus,V1
Standard_H8_Promo,,,8.0,56,,0.181,,northcentralus,V1
Standard_H8_Promo,,,8.0,56,,0.175,,southcentralus,V1
Standard_H8_Promo,,,8.0,56,,0.194,,westus,V1
Standard_H8_Promo,,,8.0,56,,0.159,,westus2,V1
Standard_HB120-16rs_v2,,,120.0,456,,3.6,0.46584,eastus,"V1,V2"
Standard_HB120-16rs_v2,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-16rs_v2,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-16rs_v2,,,120.0,456,,3.6,0.36468,westus2,"V1,V2"
Standard_HB120-16rs_v3,,,120.0,448,,3.6,0.66348,eastus,"V1,V2"
Standard_HB120-16rs_v3,,,120.0,448,,3.96,0.648648,southcentralus,"V1,V2"
Standard_HB120-32rs_v2,,,120.0,456,,3.6,0.46584,eastus,"V1,V2"
Standard_HB120-32rs_v2,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-32rs_v2,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-32rs_v2,,,120.0,456,,3.6,0.36468,westus2,"V1,V2"
Standard_HB120-32rs_v3,,,120.0,448,,3.6,0.66348,eastus,"V1,V2"
Standard_HB120-32rs_v3,,,120.0,448,,3.96,0.648648,southcentralus,"V1,V2"
Standard_HB120-64rs_v2,,,120.0,456,,3.6,0.46584,eastus,"V1,V2"
Standard_HB120-64rs_v2,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-64rs_v2,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-64rs_v2,,,120.0,456,,3.6,0.36468,westus2,"V1,V2"
Standard_HB120-64rs_v3,,,120.0,448,,3.6,0.66348,eastus,"V1,V2"
Standard_HB120-64rs_v3,,,120.0,448,,3.96,0.648648,southcentralus,"V1,V2"
Standard_HB120-96rs_v2,,,120.0,456,,3.6,0.46584,eastus,"V1,V2"
Standard_HB120-96rs_v2,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-96rs_v2,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-96rs_v2,,,120.0,456,,3.6,0.36468,westus2,"V1,V2"
Standard_HB120-96rs_v3,,,120.0,448,,3.6,0.66348,eastus,"V1,V2"
Standard_HB120-96rs_v3,,,120.0,448,,3.96,0.648648,southcentralus,"V1,V2"
Standard_HB120rs_v2,,,120.0,456,,3.6,0.46584,eastus,"V1,V2"
Standard_HB120rs_v2,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120rs_v2,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120rs_v2,,,120.0,456,,3.6,0.36468,westus2,"V1,V2"
Standard_HB120rs_v3,,,120.0,448,,3.6,0.66348,eastus,"V1,V2"
Standard_HB120rs_v3,,,120.0,448,,3.96,0.648648,southcentralus,"V1,V2"
Standard_HB60-15rs,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-15rs,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60-30rs,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-30rs,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60-45rs,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-45rs,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60rs,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60rs,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HC44-16rs,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44-16rs,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44-16rs,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_HC44-32rs,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44-32rs,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44-32rs,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_HC44rs,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44rs,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44rs,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_L16as_v3,,,16.0,128,,1.41,0.288768,centralus,"V1,V2"
Standard_L16as_v3,,,16.0,128,,1.248,0.225264,eastus,"V1,V2"
Standard_L16as_v3,,,16.0,128,,1.248,0.238118,eastus2,"V1,V2"
Standard_L16as_v3,,,16.0,128,,,,northcentralus,"V1,V2"
Standard_L16as_v3,,,16.0,128,,,,southcentralus,"V1,V2"
Standard_L16as_v3,,,16.0,128,,1.376,0.225389,westus,"V1,V2"
Standard_L16as_v3,,,16.0,128,,1.248,0.225264,westus2,"V1,V2"
Standard_L16s,,,16.0,128,,1.373,0.1373,eastus2,"V1,V2"
Standard_L16s,,,16.0,128,,1.376,0.1376,westus,"V1,V2"
Standard_L16s,,,16.0,128,,1.248,0.1248,westus2,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.555,0.1555,centralus,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.248,0.1248,eastus,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.248,0.1248,eastus2,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.498,0.1498,southcentralus,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.376,0.1376,westus,"V1,V2"
Standard_L16s_v2,,,16.0,128,,1.248,0.1248,westus2,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.573,0.32215,centralus,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.392,0.22801,eastus,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.396,0.325687,eastus2,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.396,0.23048,northcentralus,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.67,0.273546,southcentralus,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.536,0.376934,westus,"V1,V2"
Standard_L16s_v3,,,16.0,128,,1.396,0.299861,westus2,"V1,V2"
Standard_L32as_v3,,,32.0,256,,2.82,0.577536,centralus,"V1,V2"
Standard_L32as_v3,,,32.0,256,,2.496,0.450528,eastus,"V1,V2"
Standard_L32as_v3,,,32.0,256,,2.496,0.476237,eastus2,"V1,V2"
Standard_L32as_v3,,,32.0,256,,,,northcentralus,"V1,V2"
Standard_L32as_v3,,,32.0,256,,,,southcentralus,"V1,V2"
Standard_L32as_v3,,,32.0,256,,2.752,0.450778,westus,"V1,V2"
Standard_L32as_v3,,,32.0,256,,2.496,0.450528,westus2,"V1,V2"
Standard_L32s,,,32.0,256,,2.746,0.2746,eastus2,"V1,V2"
Standard_L32s,,,32.0,256,,2.752,0.2752,westus,"V1,V2"
Standard_L32s,,,32.0,256,,2.496,0.2496,westus2,"V1,V2"
Standard_L32s_v2,,,32.0,256,,3.11,0.311,centralus,"V1,V2"
Standard_L32s_v2,,,32.0,256,,2.496,0.2496,eastus,"V1,V2"
Standard_L32s_v2,,,32.0,256,,2.496,0.2496,eastus2,"V1,V2"
Standard_L32s_v2,,,32.0,256,,2.995,0.2995,southcentralus,"V1,V2"
Standard_L32s_v2,,,32.0,256,,2.752,0.2752,westus,"V1,V2"
Standard_L32s_v2,,,32.0,256,,2.496,0.2496,westus2,"V1,V2"
Standard_L32s_v3,,,32.0,256,,3.146,0.644301,centralus,"V1,V2"
Standard_L32s_v3,,,32.0,256,,2.784,0.456019,eastus,"V1,V2"
Standard_L32s_v3,,,32.0,256,,2.792,0.651374,eastus2,"V1,V2"
Standard_L32s_v3,,,32.0,256,,2.792,0.460959,northcentralus,"V1,V2"
Standard_L32s_v3,,,32.0,256,,3.341,0.547256,southcentralus,"V1,V2"
Standard_L32s_v3,,,32.0,256,,3.072,0.753869,westus,"V1,V2"
Standard_L32s_v3,,,32.0,256,,2.792,0.599722,westus2,"V1,V2"
Standard_L48as_v3,,,48.0,384,,4.231,0.866509,centralus,"V1,V2"
Standard_L48as_v3,,,48.0,384,,3.744,0.675792,eastus,"V1,V2"
Standard_L48as_v3,,,48.0,384,,3.744,0.714355,eastus2,"V1,V2"
Standard_L48as_v3,,,48.0,384,,,,northcentralus,"V1,V2"
Standard_L48as_v3,,,48.0,384,,,,southcentralus,"V1,V2"
Standard_L48as_v3,,,48.0,384,,4.128,0.676166,westus,"V1,V2"
Standard_L48as_v3,,,48.0,384,,3.744,0.675792,westus2,"V1,V2"
Standard_L48s_v2,,,48.0,384,,4.665,0.4665,centralus,"V1,V2"
Standard_L48s_v2,,,48.0,384,,3.744,0.3744,eastus,"V1,V2"
Standard_L48s_v2,,,48.0,384,,3.744,0.3744,eastus2,"V1,V2"
Standard_L48s_v2,,,48.0,384,,4.493,0.4493,southcentralus,"V1,V2"
Standard_L48s_v2,,,48.0,384,,4.128,0.4128,westus,"V1,V2"
Standard_L48s_v2,,,48.0,384,,3.744,0.3744,westus2,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.719,0.966451,centralus,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.176,0.684029,eastus,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.188,0.97706,eastus2,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.188,0.691439,northcentralus,"V1,V2"
Standard_L48s_v3,,,48.0,384,,5.011,0.820802,southcentralus,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.608,1.130803,westus,"V1,V2"
Standard_L48s_v3,,,48.0,384,,4.188,0.899582,westus2,"V1,V2"
Standard_L4s,,,4.0,32,,0.343,0.0343,eastus2,"V1,V2"
Standard_L4s,,,4.0,32,,0.344,0.0344,westus,"V1,V2"
Standard_L4s,,,4.0,32,,0.312,0.0312,westus2,"V1,V2"
Standard_L64as_v3,,,64.0,512,,5.641,1.155277,centralus,"V1,V2"
Standard_L64as_v3,,,64.0,512,,4.992,0.901056,eastus,"V1,V2"
Standard_L64as_v3,,,64.0,512,,4.992,0.952474,eastus2,"V1,V2"
Standard_L64as_v3,,,64.0,512,,,,northcentralus,"V1,V2"
Standard_L64as_v3,,,64.0,512,,,,southcentralus,"V1,V2"
Standard_L64as_v3,,,64.0,512,,5.504,0.901555,westus,"V1,V2"
Standard_L64as_v3,,,64.0,512,,4.992,0.901056,westus2,"V1,V2"
Standard_L64s_v2,,,64.0,512,,6.22,0.622,centralus,"V1,V2"
Standard_L64s_v2,,,64.0,512,,4.992,0.4992,eastus,"V1,V2"
Standard_L64s_v2,,,64.0,512,,4.992,0.4992,eastus2,"V1,V2"
Standard_L64s_v2,,,64.0,512,,5.99,0.599,southcentralus,"V1,V2"
Standard_L64s_v2,,,64.0,512,,5.504,0.5504,westus,"V1,V2"
Standard_L64s_v2,,,64.0,512,,4.992,0.4992,westus2,"V1,V2"
Standard_L64s_v3,,,64.0,512,,6.292,1.288602,centralus,"V1,V2"
Standard_L64s_v3,,,64.0,512,,5.568,0.912038,eastus,"V1,V2"
Standard_L64s_v3,,,64.0,512,,5.584,1.302747,eastus2,"V1,V2"
Standard_L64s_v3,,,64.0,512,,5.584,0.921918,northcentralus,"V1,V2"
Standard_L64s_v3,,,64.0,512,,6.682,1.094512,southcentralus,"V1,V2"
Standard_L64s_v3,,,64.0,512,,6.144,1.507738,westus,"V1,V2"
Standard_L64s_v3,,,64.0,512,,5.584,1.199443,westus2,"V1,V2"
Standard_L80as_v3,,,80.0,640,,7.051,1.444045,centralus,"V1,V2"
Standard_L80as_v3,,,80.0,640,,6.24,1.12632,eastus,"V1,V2"
Standard_L80as_v3,,,80.0,640,,6.24,1.190592,eastus2,"V1,V2"
Standard_L80as_v3,,,80.0,640,,,,northcentralus,"V1,V2"
Standard_L80as_v3,,,80.0,640,,,,southcentralus,"V1,V2"
Standard_L80as_v3,,,80.0,640,,6.88,1.126944,westus,"V1,V2"
Standard_L80as_v3,,,80.0,640,,6.24,1.12632,westus2,"V1,V2"
Standard_L80s_v2,,,80.0,640,,7.774,0.7774,centralus,"V1,V2"
Standard_L80s_v2,,,80.0,640,,6.24,0.624,eastus,"V1,V2"
Standard_L80s_v2,,,80.0,640,,6.24,0.624,eastus2,"V1,V2"
Standard_L80s_v2,,,80.0,640,,7.488,0.7488,southcentralus,"V1,V2"
Standard_L80s_v2,,,80.0,640,,6.88,0.688,westus,"V1,V2"
Standard_L80s_v2,,,80.0,640,,6.24,0.624,westus2,"V1,V2"
Standard_L80s_v3,,,80.0,640,,7.865,1.610752,centralus,"V1,V2"
Standard_L80s_v3,,,80.0,640,,6.96,1.140048,eastus,"V1,V2"
Standard_L80s_v3,,,80.0,640,,6.98,1.628434,eastus2,"V1,V2"
Standard_L80s_v3,,,80.0,640,,6.98,1.152398,northcentralus,"V1,V2"
Standard_L80s_v3,,,80.0,640,,8.352,1.368058,southcentralus,"V1,V2"
Standard_L80s_v3,,,80.0,640,,7.68,1.884672,westus,"V1,V2"
Standard_L80s_v3,,,80.0,640,,6.98,1.499304,westus2,"V1,V2"
Standard_L8as_v3,,,8.0,64,,0.705,0.144384,centralus,"V1,V2"
Standard_L8as_v3,,,8.0,64,,0.624,0.112632,eastus,"V1,V2"
Standard_L8as_v3,,,8.0,64,,0.624,0.119059,eastus2,"V1,V2"
Standard_L8as_v3,,,8.0,64,,,,northcentralus,"V1,V2"
Standard_L8as_v3,,,8.0,64,,,,southcentralus,"V1,V2"
Standard_L8as_v3,,,8.0,64,,0.688,0.112694,westus,"V1,V2"
Standard_L8as_v3,,,8.0,64,,0.624,0.112632,westus2,"V1,V2"
Standard_L8s,,,8.0,64,,0.686,0.0686,eastus2,"V1,V2"
Standard_L8s,,,8.0,64,,0.688,0.0688,westus,"V1,V2"
Standard_L8s,,,8.0,64,,0.624,0.0624,westus2,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.777,0.0777,centralus,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.624,0.0624,eastus,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.624,0.0624,eastus2,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.749,0.0749,southcentralus,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.688,0.0688,westus,"V1,V2"
Standard_L8s_v2,,,8.0,64,,0.624,0.0624,westus2,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.786,0.160973,centralus,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.696,0.114005,eastus,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.698,0.162843,eastus2,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.698,0.11524,northcentralus,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.835,0.136773,southcentralus,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.768,0.188467,westus,"V1,V2"
Standard_L8s_v3,,,8.0,64,,0.698,0.14993,westus2,"V1,V2"
Standard_M128,,,128.0,2000,,15.072,1.5072,centralus,"V1,V2"
Standard_M128,,,128.0,2000,,13.338,1.3338,eastus,"V1,V2"
Standard_M128,,,128.0,2000,,13.338,1.3338,eastus2,"V1,V2"
Standard_M128,,,128.0,2000,,13.338,1.663249,northcentralus,"V1,V2"
Standard_M128,,,128.0,2000,,16.006,1.6006,southcentralus,"V1,V2"
Standard_M128,,,128.0,2000,,17.339,1.7339,westus,"V1,V2"
Standard_M128,,,128.0,2000,,13.338,1.3338,westus2,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,30.157,3.0157,centralus,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,26.688,2.6688,eastus,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,26.688,2.6688,eastus2,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,26.688,3.327994,northcentralus,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,32.026,3.2026,southcentralus,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,34.694,3.4694,westus,"V1,V2"
Standard_M128-32ms,,,128.0,3800,,26.688,2.6688,westus2,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,30.157,3.0157,centralus,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,26.688,2.6688,eastus,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,26.688,2.6688,eastus2,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,26.688,3.327994,northcentralus,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,32.026,3.2026,southcentralus,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,34.694,3.4694,westus,"V1,V2"
Standard_M128-64ms,,,128.0,3800,,26.688,2.6688,westus2,"V1,V2"
Standard_M128dms_v2,,,128.0,3892,,30.16,5.18752,centralus,V2
Standard_M128dms_v2,,,128.0,3892,,26.69,3.499059,eastus,V2
Standard_M128dms_v2,,,128.0,3892,,26.69,4.371822,eastus2,V2
Standard_M128dms_v2,,,128.0,3892,,26.69,3.499059,northcentralus,V2
Standard_M128dms_v2,,,128.0,3892,,32.028,4.198871,southcentralus,V2
Standard_M128dms_v2,,,128.0,3892,,34.697,5.967884,westus,V2
Standard_M128dms_v2,,,128.0,3892,,26.69,3.499059,westus2,V2
Standard_M128ds_v2,,,128.0,2048,,15.074,2.592728,centralus,V2
Standard_M128ds_v2,,,128.0,2048,,13.34,1.748874,eastus,V2
Standard_M128ds_v2,,,128.0,2048,,13.34,2.185092,eastus2,V2
Standard_M128ds_v2,,,128.0,2048,,13.34,1.748874,northcentralus,V2
Standard_M128ds_v2,,,128.0,2048,,16.008,2.098649,southcentralus,V2
Standard_M128ds_v2,,,128.0,2048,,17.342,2.982824,westus,V2
Standard_M128ds_v2,,,128.0,2048,,13.34,1.748874,westus2,V2
Standard_M128m,,,128.0,3800,,30.157,3.0157,centralus,"V1,V2"
Standard_M128m,,,128.0,3800,,26.688,2.6688,eastus,"V1,V2"
Standard_M128m,,,128.0,3800,,26.688,2.6688,eastus2,"V1,V2"
Standard_M128m,,,128.0,3800,,26.688,3.327994,northcentralus,"V1,V2"
Standard_M128m,,,128.0,3800,,32.026,3.2026,southcentralus,"V1,V2"
Standard_M128m,,,128.0,3800,,34.694,3.4694,westus,"V1,V2"
Standard_M128m,,,128.0,3800,,26.688,2.6688,westus2,"V1,V2"
Standard_M128ms,,,128.0,3800,,30.157,3.0157,centralus,"V1,V2"
Standard_M128ms,,,128.0,3800,,26.688,2.6688,eastus,"V1,V2"
Standard_M128ms,,,128.0,3800,,26.688,2.6688,eastus2,"V1,V2"
Standard_M128ms,,,128.0,3800,,26.688,3.327994,northcentralus,"V1,V2"
Standard_M128ms,,,128.0,3800,,32.026,3.2026,southcentralus,"V1,V2"
Standard_M128ms,,,128.0,3800,,34.694,3.4694,westus,"V1,V2"
Standard_M128ms,,,128.0,3800,,26.688,2.6688,westus2,"V1,V2"
Standard_M128ms_v2,,,128.0,3892,,29.684,2.9684,centralus,V2
Standard_M128ms_v2,,,128.0,3892,,26.269,2.6269,eastus,V2
Standard_M128ms_v2,,,128.0,3892,,26.269,2.6269,eastus2,V2
Standard_M128ms_v2,,,128.0,3892,,26.269,2.6269,northcentralus,V2
Standard_M128ms_v2,,,128.0,3892,,31.523,3.1523,southcentralus,V2
Standard_M128ms_v2,,,128.0,3892,,34.15,3.415,westus,V2
Standard_M128ms_v2,,,128.0,3892,,26.269,2.6269,westus2,V2
Standard_M128s,,,128.0,2000,,15.072,1.5072,centralus,"V1,V2"
Standard_M128s,,,128.0,2000,,13.338,1.3338,eastus,"V1,V2"
Standard_M128s,,,128.0,2000,,13.338,1.3338,eastus2,"V1,V2"
Standard_M128s,,,128.0,2000,,13.338,1.663249,northcentralus,"V1,V2"
Standard_M128s,,,128.0,2000,,16.006,1.6006,southcentralus,"V1,V2"
Standard_M128s,,,128.0,2000,,17.339,1.7339,westus,"V1,V2"
Standard_M128s,,,128.0,2000,,13.338,1.3338,westus2,"V1,V2"
Standard_M128s_v2,,,128.0,2048,,14.599,1.4599,centralus,V2
Standard_M128s_v2,,,128.0,2048,,12.919,1.2919,eastus,V2
Standard_M128s_v2,,,128.0,2048,,12.919,1.2919,eastus2,V2
Standard_M128s_v2,,,128.0,2048,,12.919,1.2919,northcentralus,V2
Standard_M128s_v2,,,128.0,2048,,15.503,1.5503,southcentralus,V2
Standard_M128s_v2,,,128.0,2048,,16.795,1.6795,westus,V2
Standard_M128s_v2,,,128.0,2048,,12.919,1.2919,westus2,V2
Standard_M16-4ms,,,16.0,437.5,,3.472,0.3472,centralus,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.073,0.3073,eastus,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.073,0.3073,eastus2,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.073,0.383203,northcentralus,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.688,0.3688,southcentralus,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.995,0.3995,westus,"V1,V2"
Standard_M16-4ms,,,16.0,437.5,,3.073,0.3073,westus2,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.472,0.3472,centralus,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.073,0.3073,eastus,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.073,0.3073,eastus2,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.073,0.383203,northcentralus,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.688,0.3688,southcentralus,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.995,0.3995,westus,"V1,V2"
Standard_M16-8ms,,,16.0,437.5,,3.073,0.3073,westus2,"V1,V2"
Standard_M16ms,,,16.0,437.5,,3.472,0.3472,centralus,"V1,V2"
Standard_M16ms,,,16.0,437.5,,3.073,0.3073,eastus,"V1,V2"
Standard_M16ms,,,16.0,437.5,,3.073,0.3073,eastus2,"V1,V2"
Standard_M16ms,,,16.0,437.5,,3.073,0.383203,northcentralus,"V1,V2"
Standard_M16ms,,,16.0,437.5,,3.688,0.3688,southcentralus,"V1,V2"
